1541132326,-0.05,-0.02,-0.02,-0.02,0.01,0.10,0.18,0.24,0.26,0.25,0.26,0.28,0.26,0.23,0.19,0.18,0.18,0.18,0.12,0.01,-0.04,-0.05,-0.05,-0.06,-0.06,-0.06,-0.05,-0.02,0.01,0.06,0.10,0.14,0.17,0.16,0.14,0.13,0.11,0.10,0.07,0.05,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.01,-0.01,-0.02,-0.02,-0.02,-0.01,0.01,0.02,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.10,0.12,0.07,-0.01,-0.04,-0.02,-0.02,-0.04,-0.07,-0.12,-0.16,-0.16,-0.16,-0.17,-0.13,-0.10,0.01,0.18,0.29,0.30,0.26,0.23,0.18,0.11,0.07,0.06,0.06,0.05,0.06,0.18,0.35,0.48,0.36,0.19,0.04,-0.17,-0.22,-0.13,-0.08,-0.06,-0.04,0.00,0.04,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.05,0.04,0.02,0.01,0.02,0.00,-0.06,-0.14,-0.13,-0.02,0.08,0.13,0.14,0.17,0.18,0.19,0.17,0.14,0.12,0.08,0.06,0.05,0.04,0.02,0.01,-0.01,-0.01,0.00,-0.01,-0.04,-0.07,-0.07,-0.07,-0.07,-0.08,-0.07,-0.06,-0.04,-0.01,0.00,0.00,0.00,0.02,0.05,0.07,0.08,0.08,0.10,0.10,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.12,
1541132327,0.13,0.14,0.14,0.12,0.12,0.13,0.11,0.05,-0.01,-0.06,-0.08,-0.10,-0.07,-0.05,-0.02,0.02,0.04,0.04,0.04,0.01,-0.01,-0.02,-0.02,0.00,0.01,0.02,0.01,-0.04,-0.08,-0.11,-0.07,0.00,0.10,0.24,0.37,0.48,0.43,0.24,0.02,-0.24,-0.35,-0.29,-0.19,-0.11,-0.04,0.01,0.02,0.05,0.07,0.11,0.13,0.12,0.10,0.10,0.11,0.12,0.12,0.08,0.06,0.04,0.05,0.07,0.10,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.12,0.08,0.07,0.08,0.11,0.10,0.07,0.04,0.01,0.01,0.01,-0.02,-0.04,-0.04,-0.02,-0.02,-0.04,-0.04,0.00,0.01,0.02,0.00,-0.02,-0.02,-0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.10,0.13,0.18,0.13,0.01,-0.05,-0.06,-0.07,-0.07,-0.04,0.02,0.07,0.06,0.01,-0.07,-0.10,-0.07,-0.10,-0.19,-0.18,-0.06,0.11,0.14,0.06,0.07,0.20,0.28,0.26,0.23,0.18,0.12,0.07,0.01,0.02,0.07,0.10,0.11,0.11,0.07,0.05,0.11,0.25,0.40,0.34,0.18,0.05,-0.20,-0.31,-0.19,-0.07,0.05,0.13,0.14,0.12,0.07,0.02,-0.02,-0.06,-0.10,-0.13,-0.19,-0.24,-0.17,-0.08,-0.02,0.01,0.05,0.10,0.14,0.19,0.22,0.22,0.20,
1541132328,0.17,0.12,0.08,0.07,0.07,0.08,0.08,0.07,0.05,0.01,0.00,0.00,0.02,0.05,0.06,0.06,0.05,0.02,0.00,0.01,0.01,0.02,0.02,0.01,0.01,0.00,-0.02,-0.02,-0.02,-0.01,0.01,0.02,0.02,0.04,0.05,0.06,0.07,0.08,0.10,0.10,0.11,0.11,0.11,0.10,0.07,0.04,0.00,-0.04,-0.04,-0.04,-0.02,0.01,0.04,0.04,0.02,0.00,0.00,0.00,0.01,0.01,0.02,0.05,0.05,0.06,0.07,0.06,0.04,0.01,0.02,0.04,0.05,0.04,0.05,0.12,0.20,0.24,0.18,0.08,-0.02,-0.11,-0.12,-0.07,0.01,0.20,0.42,0.56,0.44,0.25,0.08,-0.13,-0.19,-0.17,-0.12,-0.06,-0.02,0.00,0.05,0.06,0.05,0.04,0.04,0.02,0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.04,0.02,0.02,0.05,0.07,0.10,0.12,0.12,0.13,0.14,0.16,0.17,0.16,0.14,0.14,0.13,0.12,0.11,0.10,0.10,0.10,0.10,0.10,0.07,0.05,0.01,-0.04,-0.07,-0.11,-0.13,-0.12,-0.10,-0.05,0.00,0.01,0.01,0.01,0.01,0.02,0.04,0.04,0.02,0.02,0.01,0.01,0.00,0.00,0.01,0.04,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.01,-0.02,-0.07,-0.12,-0.17,-0.19,-0.19,-0.17,-0.10,-0.02,0.07,0.13,0.17,0.26,0.34,0.35,
1541132329,0.31,0.25,0.19,0.12,0.06,0.01,0.00,0.02,0.06,0.06,0.05,0.02,-0.02,-0.07,-0.12,-0.16,-0.18,-0.10,0.11,0.31,0.32,0.22,0.17,0.01,-0.10,-0.07,-0.04,-0.01,0.02,0.07,0.10,0.13,0.12,0.11,0.10,0.07,0.04,0.02,0.00,-0.06,-0.12,-0.14,-0.14,-0.10,-0.02,0.06,0.16,0.24,0.26,0.20,0.13,0.10,0.10,0.11,0.10,0.06,0.02,0.01,0.00,0.00,0.02,0.05,0.04,0.01,0.02,0.04,0.02,0.01,0.02,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.02,0.04,0.07,0.08,0.10,0.11,0.11,0.10,0.07,0.05,0.01,0.00,-0.02,-0.02,-0.02,-0.02,-0.01,0.00,-0.01,-0.01,-0.02,-0.01,-0.01,0.01,0.01,0.02,0.04,0.02,0.00,0.00,0.01,0.01,0.00,0.01,0.02,0.06,0.08,0.10,0.11,0.07,0.00,-0.08,-0.11,-0.05,-0.02,0.01,0.07,0.12,0.14,0.19,0.24,0.28,0.28,0.20,0.10,0.01,-0.04,0.05,0.26,0.47,0.44,0.30,0.20,0.04,-0.16,-0.16,-0.11,-0.06,-0.02,-0.01,-0.01,-0.02,-0.05,-0.06,-0.08,-0.07,-0.02,0.01,0.04,0.04,0.02,0.01,0.04,0.05,0.05,0.07,0.10,0.14,0.19,0.20,0.17,0.14,0.11,0.10,0.10,0.05,0.01,0.01,0.02,0.01,-0.02,-0.05,-0.04,-0.02,
1541132330,-0.04,-0.04,0.05,0.08,0.05,-0.01,-0.04,-0.02,0.01,0.04,0.06,0.06,0.06,0.02,0.00,0.02,0.06,0.06,0.05,0.01,-0.04,-0.07,-0.06,-0.02,0.01,0.04,0.01,-0.02,-0.02,-0.01,0.05,0.13,0.20,0.23,0.20,0.12,0.05,0.02,0.02,0.01,0.01,0.04,0.05,0.05,0.01,-0.01,0.00,0.01,0.02,0.06,0.07,0.06,0.05,0.02,-0.02,-0.06,-0.07,-0.04,0.01,0.08,0.14,0.22,0.22,0.19,0.18,0.14,0.10,0.10,0.20,0.34,0.37,0.24,0.08,-0.14,-0.43,-0.48,-0.36,-0.17,-0.01,0.11,0.17,0.19,0.20,0.17,0.10,0.02,-0.05,-0.07,-0.06,-0.02,0.01,0.05,0.08,0.10,0.11,0.11,0.10,0.07,0.06,0.05,0.02,0.02,0.02,0.02,0.02,0.05,0.07,0.10,0.10,0.07,0.07,0.07,0.05,0.04,0.04,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.07,0.08,0.10,0.10,0.08,0.07,0.06,0.06,0.02,-0.01,-0.04,-0.05,-0.02,0.00,0.02,0.02,-0.01,-0.05,-0.06,-0.10,-0.13,-0.14,-0.17,-0.16,-0.14,-0.07,-0.04,0.00,0.01,0.02,0.02,0.04,0.20,0.41,0.49,0.49,0.44,0.37,0.26,0.18,0.13,0.11,0.07,0.00,-0.04,-0.06,-0.06,-0.01,0.04,0.08,0.08,0.01,-0.02,0.00,0.06,
1541132331,0.05,-0.05,-0.07,0.06,0.23,0.30,0.12,0.00,-0.17,-0.31,-0.25,-0.12,-0.01,0.06,0.12,0.17,0.17,0.17,0.14,0.14,0.12,0.11,0.07,0.04,0.00,-0.01,-0.05,-0.07,-0.04,0.00,0.01,0.00,0.01,0.04,0.06,0.11,0.12,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.11,0.05,-0.01,-0.08,-0.13,-0.10,-0.06,0.11,0.28,0.14,-0.08,-0.17,-0.13,-0.10,-0.07,-0.05,-0.10,-0.14,-0.10,0.00,0.10,0.08,0.01,-0.07,-0.07,0.07,0.22,0.32,0.34,0.28,0.23,0.18,0.11,0.02,0.00,0.00,-0.01,-0.05,-0.05,-0.05,-0.05,-0.04,-0.02,-0.01,0.01,0.04,0.02,0.01,0.01,0.04,0.05,0.05,0.05,0.06,0.08,0.10,0.11,0.10,0.07,0.02,0.04,0.05,0.07,0.07,0.07,0.07,0.07,0.05,0.04,0.04,0.06,0.07,0.17,0.32,0.44,0.37,0.13,-0.01,-0.24,-0.36,-0.24,-0.11,-0.02,0.01,0.05,0.04,0.01,0.00,0.02,0.05,0.06,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.08,0.07,0.05,0.06,0.08,0.11,0.12,0.12,0.11,0.10,0.10,0.10,0.11,0.10,0.08,0.08,0.07,0.05,0.00,-0.02,-0.04,-0.04,-0.04,-0.04,-0.02,-0.02,-0.02,-0.02,-0.01,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.05,0.04,
1541132332,-0.01,0.00,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.01,0.01,0.02,0.02,0.02,0.04,0.04,0.06,0.07,0.08,0.08,0.10,0.08,0.06,0.04,0.04,0.05,0.06,0.06,0.07,0.05,0.05,0.06,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.07,0.07,0.06,0.04,0.01,-0.01,0.00,0.01,0.08,0.22,0.36,0.37,0.12,-0.04,-0.13,-0.24,-0.19,-0.11,-0.04,0.02,0.06,0.06,0.06,0.05,0.04,0.02,0.02,0.04,0.06,0.07,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.06,0.05,0.06,0.05,0.02,0.00,0.01,0.05,0.07,0.06,0.01,-0.01,-0.02,-0.04,-0.04,-0.02,-0.02,-0.01,0.00,0.02,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.06,0.07,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.05,0.04,0.02,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.06,0.07,0.13,0.26,0.36,0.25,-0.01,-0.07,-0.16,-0.22,-0.13,-0.02,0.04,0.05,0.05,0.05,
1541132333,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.10,0.10,0.08,0.07,0.07,0.06,0.05,0.05,0.02,0.02,0.01,0.00,-0.01,-0.02,-0.01,-0.01,-0.01,0.00,0.01,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.02,0.02,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.04,0.02,0.02,0.04,0.05,0.05,0.04,0.04,0.02,0.01,0.02,0.02,0.01,0.10,0.28,0.41,0.30,0.10,0.01,-0.19,-0.32,-0.28,-0.14,-0.04,0.04,0.06,0.07,0.07,0.10,0.10,0.08,0.07,0.06,0.05,0.04,0.02,0.01,0.02,0.02,0.02,0.04,0.04,0.05,0.06,0.10,0.11,0.11,0.10,0.08,0.10,0.14,0.11,0.08,0.08,0.10,0.06,-0.02,-0.08,-0.06,-0.02,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.02,0.02,0.05,0.07,0.10,0.11,0.10,0.06,0.02,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.02,0.05,0.05,0.06,0.08,0.08,0.10,
1541132334,0.12,0.13,0.14,0.13,0.08,0.06,0.05,0.05,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.02,-0.06,-0.10,-0.01,0.07,0.11,0.10,0.04,-0.02,-0.04,-0.01,0.01,0.00,-0.01,-0.01,0.00,0.01,0.02,0.04,0.04,0.05,0.05,0.11,0.26,0.41,0.36,0.16,0.02,-0.18,-0.31,-0.24,-0.12,-0.04,0.00,0.02,0.02,0.02,0.04,0.04,0.05,0.07,0.10,0.11,0.10,0.12,0.12,0.08,0.05,0.01,0.00,0.00,0.02,0.04,0.05,0.07,0.10,0.12,0.12,0.13,0.13,0.10,0.05,0.00,0.00,0.05,0.07,0.06,0.01,0.00,0.01,0.02,0.01,0.01,0.02,0.05,0.05,0.04,0.02,0.01,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,0.00,0.01,0.04,0.05,0.05,0.05,0.06,0.07,0.06,0.05,0.05,0.05,0.07,0.07,0.06,0.07,0.04,0.02,0.02,0.05,0.04,0.02,0.02,0.02,0.02,0.04,0.05,0.07,0.08,0.07,0.06,0.05,0.04,0.05,0.07,0.08,0.07,0.06,0.05,0.04,0.02,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.06,0.08,0.10,0.19,0.32,0.35,0.14,-0.01,-0.10,-0.18,-0.16,-0.06,0.01,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05,
1541132334,0.01,-0.02,-0.01,0.06,0.16,0.19,0.19,0.18,0.19,0.20,0.22,0.20,0.13,-0.01,-0.16,-0.19,-0.18,-0.14,-0.06,0.06,0.13,0.16,0.12,0.06,-0.01,-0.05,-0.08,-0.10,-0.06,0.00,0.05,0.08,0.12,0.12,0.11,0.08,0.12,0.19,0.10,-0.08,-0.17,-0.28,-0.55,-0.32,-0.18,0.14,1.07,0.86,0.53,0.17,-0.01,0.00,-0.06,-0.12,-0.10,-0.10,-0.12,-0.18,-0.24,-0.24,-0.16,-0.41,-0.24,-0.13,-0.06,-0.02,0.00,0.01,0.32,0.82,0.74,0.44,0.20,0.04,-0.05,-0.10,-0.12,-0.10,-0.04,0.02,0.08,0.13,0.16,0.17,0.18,0.18,0.14,0.08,0.07,0.16,0.28,0.19,0.05,-0.04,-0.22,-0.26,-0.13,-0.01,-0.01,-0.05,-0.10,-0.08,-0.04,0.02,0.08,0.11,0.10,0.06,-0.01,-0.07,-0.07,-0.05,-0.04,0.01,0.07,0.17,0.22,0.24,0.20,0.07,-0.05,-0.07,-0.04,0.02,0.07,0.10,0.12,0.11,0.10,0.10,0.02,-0.05,-0.08,-0.05,0.02,0.07,0.11,0.12,0.11,0.11,0.10,0.10,0.11,0.13,0.17,0.19,0.19,0.17,0.11,0.06,0.07,0.16,0.06,-0.14,-0.28,-0.30,-0.26,-0.10,0.10,0.26,0.31,0.32,0.35,0.20,-0.08,-0.28,-0.36,-0.25,-0.08,-0.17,-0.41,-0.37,-0.20,-0.12,-0.06,-0.02,0.00,0.31,0.56,0.61,
1541132335,0.70,0.62,0.29,0.23,0.04,0.04,0.28,0.19,0.13,0.10,0.08,0.06,-0.08,-0.65,-0.95,-0.64,-0.37,-0.22,-0.12,-0.06,-0.02,0.00,0.34,1.12,0.89,0.56,0.37,0.25,0.16,-0.24,-0.46,-0.35,-0.19,-0.04,0.06,0.02,0.00,0.06,0.14,0.17,0.06,-0.10,-0.24,-0.30,-0.24,-0.13,-0.05,0.04,0.08,0.11,0.28,0.44,0.42,0.31,0.20,0.07,0.04,0.04,0.05,0.05,0.07,0.11,0.14,0.16,0.17,0.17,0.13,0.05,-0.06,-0.18,-0.24,-0.24,-0.19,-0.13,-0.08,-0.04,-0.01,0.00,0.05,0.11,0.12,0.11,0.07,0.05,0.05,0.08,0.08,0.08,0.12,0.17,0.18,0.14,0.11,0.02,-0.04,-0.02,0.04,0.08,0.10,0.11,0.11,0.08,0.06,0.02,-0.01,-0.01,0.01,0.00,-0.07,-0.12,-0.07,-0.06,-0.05,-0.05,-0.02,0.02,0.06,0.04,0.01,0.04,0.05,0.08,0.13,0.16,0.10,-0.01,-0.11,-0.13,-0.07,0.01,0.12,0.19,0.19,0.18,0.17,0.23,0.40,0.53,0.36,0.14,-0.12,-0.37,-0.55,-0.53,-0.40,-0.26,-0.22,-0.12,-0.06,-0.02,0.17,0.36,0.47,0.55,0.53,0.47,0.31,0.12,-0.05,-0.20,-0.34,-0.37,-0.35,-0.19,0.01,0.17,0.28,0.31,0.32,0.35,0.34,0.14,-0.12,-0.26,-0.25,-0.08,0.17,0.35,0.35,0.26,
1541132336,0.18,0.14,0.12,0.10,0.05,0.00,-0.05,-0.11,-0.11,-0.13,-0.13,-0.10,-0.06,-0.02,-0.02,-0.05,-0.07,-0.06,-0.04,-0.04,-0.06,-0.05,-0.02,0.01,0.07,0.12,0.11,0.10,0.06,0.00,-0.02,0.01,0.10,0.20,0.29,0.32,0.31,0.20,0.10,0.07,0.12,0.16,0.12,0.06,0.02,-0.12,-0.28,-0.11,0.34,0.53,0.36,0.24,0.14,-0.10,-0.24,-0.24,-0.19,-0.10,0.02,0.08,0.13,0.10,0.00,0.01,0.00,-0.16,-0.41,-0.43,-0.20,0.12,0.29,0.10,0.01,-0.02,-0.04,0.07,0.18,0.20,0.18,0.13,0.10,0.05,0.00,-0.07,-0.11,-0.10,-0.04,0.02,0.07,0.16,0.17,0.11,0.06,0.02,0.02,0.02,0.04,0.05,0.05,0.04,0.02,0.00,-0.01,0.04,0.07,0.07,0.04,0.02,0.04,0.07,0.10,0.01,-0.07,-0.11,-0.07,-0.02,-0.01,-0.04,-0.05,0.02,0.17,0.26,0.25,0.22,0.22,0.23,0.16,0.07,0.05,0.08,0.07,0.06,0.04,0.02,0.04,0.06,0.08,0.08,0.07,0.04,0.00,-0.05,-0.05,-0.01,0.00,0.00,-0.02,-0.05,-0.07,-0.11,-0.14,-0.20,-0.26,-0.17,-0.10,-0.04,0.01,0.16,0.25,0.25,0.24,0.20,0.17,0.16,0.14,0.12,0.12,0.11,0.07,0.07,0.11,0.14,0.11,0.06,0.01,-0.01,-0.01,0.01,0.05,0.06,
1541132337,0.06,0.14,0.28,0.29,0.08,0.00,-0.06,-0.13,-0.08,0.01,0.07,0.11,0.12,0.13,0.13,0.12,0.11,0.10,0.11,0.12,0.13,0.16,0.19,0.19,0.11,0.01,-0.10,-0.16,-0.14,-0.11,-0.02,0.05,0.10,0.10,0.07,0.00,-0.08,-0.12,-0.12,-0.06,0.01,0.06,0.10,0.13,0.12,0.16,0.14,0.13,0.12,0.14,0.14,0.12,0.11,0.11,0.07,0.00,-0.08,-0.16,-0.16,-0.13,-0.10,-0.05,-0.02,-0.01,-0.02,-0.02,-0.01,0.02,0.04,0.06,0.05,0.02,0.01,0.01,0.02,0.02,0.01,-0.01,-0.02,-0.02,0.00,0.02,0.06,0.06,0.06,0.04,0.02,0.02,0.00,-0.01,0.02,0.06,0.10,0.14,0.17,0.19,0.18,0.14,0.10,0.06,0.05,0.05,0.05,0.04,0.05,0.08,0.13,0.14,0.14,0.12,0.07,0.02,-0.01,0.01,0.12,0.23,0.11,-0.10,-0.13,-0.19,-0.22,-0.12,-0.05,-0.04,-0.04,-0.05,0.01,0.07,0.08,0.10,0.11,0.13,0.12,0.10,0.10,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.17,0.19,0.17,0.12,0.06,-0.04,-0.10,-0.12,-0.07,0.02,0.11,0.17,0.19,0.14,0.06,0.04,0.05,0.07,0.06,0.05,0.02,0.01,0.00,-0.01,-0.04,-0.05,-0.06,-0.07,-0.07,-0.06,-0.04,-0.01,0.00,0.01,0.01,-0.01,-0.01,0.01,
1541132338,0.02,0.01,0.00,0.00,0.04,0.06,0.05,0.06,0.07,0.07,0.07,0.06,0.05,0.05,0.07,0.10,0.11,0.11,0.11,0.12,0.13,0.14,0.14,0.11,0.10,0.05,0.02,0.04,0.05,0.07,0.10,0.11,0.10,0.02,-0.02,-0.06,-0.10,-0.10,-0.06,-0.01,0.01,0.00,0.01,0.07,0.11,0.11,0.12,0.22,0.35,0.30,0.01,-0.16,-0.31,-0.41,-0.28,-0.08,0.01,0.01,-0.01,-0.02,0.00,0.07,0.12,0.18,0.23,0.25,0.26,0.28,0.24,0.18,0.13,0.14,0.17,0.18,0.19,0.22,0.18,0.05,-0.11,-0.22,-0.28,-0.20,-0.05,0.11,0.23,0.22,0.10,-0.01,-0.06,-0.05,0.04,0.10,0.10,0.04,-0.04,-0.04,-0.02,-0.06,-0.07,-0.06,-0.05,-0.05,-0.05,-0.01,0.01,0.00,-0.05,-0.06,-0.04,-0.04,-0.01,0.06,0.17,0.19,0.16,0.13,0.12,0.10,0.06,0.05,0.04,0.05,0.06,0.08,0.11,0.10,0.05,-0.02,-0.05,-0.01,0.05,0.12,0.19,0.25,0.24,0.17,0.06,-0.01,-0.05,-0.06,-0.11,-0.13,-0.10,-0.02,0.02,0.05,0.05,0.02,-0.01,-0.02,-0.01,-0.01,0.00,0.00,0.02,0.06,0.08,0.10,0.19,0.30,0.31,0.08,-0.02,-0.06,-0.11,-0.07,0.01,0.07,0.11,0.11,0.11,0.08,0.08,0.07,0.04,0.02,0.02,-0.01,-0.04,-0.04,
1541132339,-0.04,-0.02,0.00,0.04,0.06,0.08,0.08,0.07,0.05,0.04,0.04,0.05,0.07,0.10,0.12,0.12,0.12,0.13,0.13,0.13,0.11,0.07,0.05,0.04,0.02,0.01,-0.01,-0.04,-0.02,0.04,0.08,0.11,0.07,0.04,0.06,0.05,0.01,-0.04,-0.07,-0.13,-0.16,-0.16,-0.11,0.01,0.08,0.12,0.12,0.13,0.19,0.19,0.19,0.22,0.12,0.00,-0.06,-0.01,0.12,0.24,0.29,0.19,0.10,0.04,0.00,-0.02,-0.07,-0.08,-0.07,-0.06,-0.07,-0.01,0.04,0.04,0.01,0.02,0.04,0.04,0.02,0.01,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.11,0.22,0.29,0.11,-0.06,-0.11,-0.18,-0.19,-0.12,-0.05,0.00,0.01,0.02,0.04,0.05,0.04,0.04,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.10,0.08,0.07,0.08,0.11,0.07,0.02,0.04,0.05,0.07,0.08,0.08,0.10,0.10,0.08,0.07,0.07,0.06,0.07,0.06,0.05,0.02,0.02,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.01,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.07,0.06,0.05,0.05,0.07,0.07,0.06,0.04,0.04,0.05,0.05,0.05,
1541132340,0.05,0.06,0.07,0.10,0.08,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.06,0.07,0.08,0.11,0.19,0.28,0.22,-0.05,-0.11,-0.11,-0.14,-0.08,0.00,0.06,0.08,0.08,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.07,0.08,0.07,0.05,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.01,0.02,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.08,0.11,0.08,0.06,0.05,0.05,0.05,0.02,0.00,0.00,0.00,0.00,0.01,0.02,0.05,0.05,0.07,0.07,0.08,0.05,0.01,0.00,0.01,0.04,0.05,0.05,0.06,0.06,0.06,0.05,0.04,0.02,0.02,0.02,0.04,0.05,0.06,0.07,0.07,0.05,0.05,0.06,0.06,0.07,0.18,0.31,0.29,0.07,0.04,0.14,-0.07,-0.24,-0.20,-0.10,-0.01,-0.04,-0.07,-0.05,0.04,0.07,0.07,0.05,0.04,0.05,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.08,0.08,0.08,0.06,0.06,0.07,0.10,0.11,0.11,0.08,0.08,0.12,0.12,0.08,0.06,0.04,0.02,0.02,-0.02,-0.06,-0.07,-0.06,-0.02,
1541132341,-0.01,-0.02,-0.01,0.00,0.01,0.02,0.05,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08,0.07,0.07,0.05,0.04,0.02,0.01,0.01,0.01,0.02,0.02,0.05,0.06,0.04,0.01,0.02,0.01,0.00,-0.01,0.01,0.05,0.08,0.07,0.06,0.05,0.05,0.07,0.07,0.07,0.06,0.05,0.05,0.02,0.01,0.02,0.05,0.06,0.07,0.07,0.08,0.08,0.06,0.05,0.02,0.02,0.08,0.22,0.26,0.10,-0.02,-0.14,-0.24,-0.16,-0.02,0.07,0.13,0.17,0.17,0.14,0.08,0.02,-0.01,-0.01,0.01,0.05,0.05,0.06,0.07,0.04,0.01,0.00,0.02,0.06,0.10,0.13,0.17,0.17,0.13,0.10,0.07,0.07,0.06,0.05,0.02,0.02,0.04,0.02,-0.01,-0.05,-0.07,-0.07,-0.06,-0.01,0.06,0.12,0.13,0.11,0.07,0.06,0.01,-0.01,-0.04,-0.05,-0.06,-0.05,-0.02,0.01,0.06,0.10,0.13,0.14,0.12,0.08,0.04,0.02,0.01,0.02,0.04,0.02,0.01,0.00,0.00,0.01,0.02,0.05,0.08,0.07,0.06,0.08,0.10,0.10,0.07,0.05,0.07,0.08,0.05,0.01,0.01,0.00,-0.02,0.00,0.02,0.04,0.04,0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.02,0.06,0.06,0.06,0.04,0.02,0.08,0.24,0.35,0.19,0.06,0.04,-0.05,-0.07,-0.01,0.02,
1541132342,0.04,0.02,0.04,0.06,0.07,0.05,0.02,0.01,0.01,0.02,0.04,0.04,0.04,0.04,0.05,0.05,0.07,0.05,0.04,0.05,0.07,0.10,0.10,0.10,0.11,0.11,0.10,0.08,0.08,0.07,0.07,0.08,0.06,0.04,0.04,0.06,0.07,0.02,-0.01,-0.02,-0.04,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.04,0.05,0.05,0.02,0.00,-0.01,-0.01,-0.02,-0.02,0.00,0.05,0.07,0.10,0.08,0.11,0.17,0.19,0.17,0.18,0.08,-0.02,-0.08,-0.11,-0.13,-0.16,-0.16,-0.12,-0.07,-0.06,-0.07,-0.05,-0.02,-0.04,-0.05,0.01,0.11,0.19,0.23,0.24,0.23,0.20,0.20,0.24,0.28,0.24,0.14,-0.05,-0.19,-0.18,-0.07,0.04,0.10,0.14,0.17,0.17,0.18,0.25,0.41,0.38,0.26,0.18,0.06,-0.31,-0.52,-0.41,-0.24,-0.08,0.00,0.00,0.00,0.01,0.02,0.05,0.06,0.08,0.10,0.07,0.05,0.06,0.10,0.10,0.06,0.06,0.11,0.12,0.12,0.10,0.07,0.02,0.05,0.07,0.06,0.07,0.10,0.11,0.07,0.07,0.24,0.41,0.32,0.22,0.16,0.12,0.10,0.07,0.06,0.00,-0.07,-0.04,-0.13,-0.19,-0.14,-0.13,-0.08,-0.06,-0.12,-0.13,-0.07,-0.02,-0.06,-0.07,-0.05,-0.01,0.04,0.06,0.02,-0.02,-0.05,0.02,0.06,0.04,-0.01,
